Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh),provin
197,449,934,22.0,111.5625,690000000.0,0.157,4314.67,Guangdong
198,449,935,22.0,111.875,740000000.0,0.212,6197.5,Guangdong
199,449,936,22.0,112.1875,770000000.0,0.23,6996.43,Guangdong
200,449,937,22.0,112.5,520000000.0,0.248,5122.37,Guangdong
201,449,938,22.0,112.8125,570000000.0,0.222,5020.63,Guangdong
202,449,939,22.0,113.125,180000000.0,0.248,1770.91,Guangdong
203,449,940,22.0,113.4375,62000000.0,0.276,675.19,Guangdong
204,449,941,22.0,113.75,3000000.0,0.27,32.06,Guangdong
205,449,942,22.0,114.0625,16000000.0,0.274,173.18,Guangdong
206,449,943,22.0,114.375,2000000.0,0.289,22.83,Guangdong
211,450,895,22.25,99.375,280000000.0,0.008,87.02,Yunnan
212,450,896,22.25,99.6875,360000000.0,0.035,498.06,Yunnan
213,450,897,22.25,100.0,460000000.0,0.02,366.55,Yunnan
214,450,898,22.25,100.3125,310000000.0,0.028,336.22,Yunnan
215,450,899,22.25,100.625,190000000.0,0.013,93.34,Yunnan
216,450,900,22.25,100.9375,140000000.0,0.013,67.26,Yunnan
217,450,901,22.25,101.25,80000000.0,0.021,65.13,Yunnan
220,450,919,22.25,106.875,690000000.0,0.19,5199.39,Guangxi
221,450,920,22.25,107.1875,750000000.0,0.185,5504.06,Guangxi
222,450,921,22.25,107.5,840000000.0,0.178,5883.96,Guangxi
223,450,922,22.25,107.8125,670000000.0,0.183,4827.16,Guangxi
224,450,923,22.25,108.125,470000000.0,0.216,4039.69,Guangxi
225,450,924,22.25,108.4375,760000000.0,0.293,8777.02,Guangxi
226,450,925,22.25,108.75,860000000.0,0.327,11071.22,Guangxi
227,450,926,22.25,109.0625,890000000.0,0.309,10832.37,Guangxi
228,450,927,22.25,109.375,820000000.0,0.26,8416.4,Guangxi
229,450,928,22.25,109.6875,620000000.0,0.233,5693.86,Guangxi
230,450,929,22.25,110.0,750000000.0,0.236,6986.58,Guangxi
231,450,930,22.25,110.3125,680000000.0,0.232,6215.42,Guangxi
232,450,931,22.25,110.625,800000000.0,0.224,7058.99,Guangxi
233,450,932,22.25,110.9375,810000000.0,0.193,6204.8,Guangdong
234,450,933,22.25,111.25,590000000.0,0.113,2626.22,Guangdong
235,450,934,22.25,111.5625,450000000.0,0.137,2456.34,Guangdong
236,450,935,22.25,111.875,490000000.0,0.174,3335.77,Guangdong
237,450,936,22.25,112.1875,480000000.0,0.186,3523.6,Guangdong
238,450,937,22.25,112.5,820000000.0,0.238,7753.84,Guangdong
239,450,938,22.25,112.8125,640000000.0,0.225,5635.13,Guangdong
240,450,939,22.25,113.125,580000000.0,0.237,5425.34,Guangdong
241,450,940,22.25,113.4375,260000000.0,0.264,2672.22,Guangdong
242,450,941,22.25,113.75,21000000.0,0.238,197.16,Guangdong
243,450,942,22.25,114.0625,63000000.0,0.227,565.71,Guangdong
244,450,943,22.25,114.375,29000000.0,0.256,293.92,Guangdong
249,451,896,22.5,99.6875,510000000.0,0.021,419.12,Yunnan
250,451,897,22.5,100.0,460000000.0,0.02,366.98,Yunnan
251,451,898,22.5,100.3125,310000000.0,0.023,286.36,Yunnan
252,451,899,22.5,100.625,300000000.0,0.008,90.84,Yunnan
253,451,900,22.5,100.9375,170000000.0,0.016,110.52,Yunnan
254,451,901,22.5,101.25,130000000.0,0.025,130.57,Yunnan
255,451,902,22.5,101.5625,260000000.0,0.02,207.67,Yunnan
256,451,903,22.5,101.875,220000000.0,0.013,112.4,Yunnan
257,451,904,22.5,102.1875,140000000.0,0.009,52.41,Yunnan
265,451,919,22.5,106.875,550000000.0,0.188,4071.61,Guangxi
266,451,920,22.5,107.1875,760000000.0,0.186,5600.97,Guangxi
267,451,921,22.5,107.5,770000000.0,0.193,5878.39,Guangxi
268,451,922,22.5,107.8125,820000000.0,0.2,6429.96,Guangxi
269,451,923,22.5,108.125,800000000.0,0.227,7170.94,Guangxi
270,451,924,22.5,108.4375,680000000.0,0.288,7712.59,Guangxi
271,451,925,22.5,108.75,760000000.0,0.327,9880.47,Guangxi
272,451,926,22.5,109.0625,820000000.0,0.316,10296.86,Guangxi
273,451,927,22.5,109.375,820000000.0,0.267,8609.94,Guangxi
274,451,928,22.5,109.6875,770000000.0,0.228,6946.25,Guangxi
275,451,929,22.5,110.0,770000000.0,0.227,6878.77,Guangxi
276,451,930,22.5,110.3125,820000000.0,0.257,8328.58,Guangxi
277,451,931,22.5,110.625,740000000.0,0.223,6521.31,Guangxi
278,451,932,22.5,110.9375,670000000.0,0.201,5288.75,Guangdong
279,451,933,22.5,111.25,570000000.0,0.13,2912.72,Guangdong
280,451,934,22.5,111.5625,520000000.0,0.135,2788.67,Guangdong
281,451,935,22.5,111.875,530000000.0,0.173,3637.81,Guangdong
282,451,936,22.5,112.1875,440000000.0,0.141,2469.07,Guangdong
283,451,937,22.5,112.5,670000000.0,0.201,5279.68,Guangdong
284,451,938,22.5,112.8125,680000000.0,0.225,6073.07,Guangdong
285,451,939,22.5,113.125,450000000.0,0.246,4354.45,Guangdong
286,451,940,22.5,113.4375,240000000.0,0.257,2408.23,Guangdong
287,451,941,22.5,113.75,11000000.0,0.222,96.39,Guangdong
289,451,943,22.5,114.375,140000000.0,0.211,1165.09,Guangdong
290,451,944,22.5,114.6875,29000000.0,0.229,262.41,Guangdong
291,451,945,22.5,115.0,18000000.0,0.267,190.13,Guangdong
295,452,895,22.75,99.375,170000000.0,0.006,39.63,Yunnan
296,452,896,22.75,99.6875,440000000.0,0.014,232.79,Yunnan
297,452,897,22.75,100.0,420000000.0,0.018,295.46,Yunnan
298,452,898,22.75,100.3125,370000000.0,0.009,130.86,Yunnan
299,452,899,22.75,100.625,290000000.0,0.012,139.32,Yunnan
300,452,900,22.75,100.9375,250000000.0,0.017,166.55,Yunnan
301,452,901,22.75,101.25,190000000.0,0.03,220.87,Yunnan
302,452,902,22.75,101.5625,110000000.0,0.009,38.73,Yunnan
303,452,903,22.75,101.875,160000000.0,0.009,55.46,Yunnan
304,452,904,22.75,102.1875,130000000.0,0.003,15.72,Yunnan
306,452,906,22.75,102.8125,230000000.0,0.004,35.81,Yunnan
307,452,907,22.75,103.125,370000000.0,0.003,45.11,Yunnan
309,452,909,22.75,103.75,190000000.0,0.003,20.76,Yunnan
311,452,911,22.75,104.375,210000000.0,0.008,67.99,Yunnan
315,452,919,22.75,106.875,440000000.0,0.203,3520.7,Guangxi
316,452,920,22.75,107.1875,720000000.0,0.206,5874.42,Guangxi
317,452,921,22.75,107.5,690000000.0,0.195,5327.71,Guangxi
318,452,922,22.75,107.8125,790000000.0,0.194,6053.43,Guangxi
319,452,923,22.75,108.125,700000000.0,0.22,6070.71,Guangxi
320,452,924,22.75,108.4375,790000000.0,0.263,8167.16,Guangxi
321,452,925,22.75,108.75,820000000.0,0.318,10368.28,Guangxi
322,452,926,22.75,109.0625,720000000.0,0.307,8708.74,Guangxi
323,452,927,22.75,109.375,830000000.0,0.263,8611.02,Guangxi
324,452,928,22.75,109.6875,810000000.0,0.222,7109.37,Guangxi
325,452,929,22.75,110.0,760000000.0,0.215,6484.91,Guangxi
326,452,930,22.75,110.3125,810000000.0,0.224,7165.72,Guangxi
327,452,931,22.75,110.625,630000000.0,0.195,4825.17,Guangxi
328,452,932,22.75,110.9375,490000000.0,0.156,3024.56,Guangxi
329,452,933,22.75,111.25,520000000.0,0.106,2165.35,Guangdong
330,452,934,22.75,111.5625,760000000.0,0.152,4540.53,Guangdong
331,452,935,22.75,111.875,710000000.0,0.168,4742.01,Guangdong
332,452,936,22.75,112.1875,540000000.0,0.147,3103.06,Guangdong
333,452,937,22.75,112.5,630000000.0,0.19,4748.99,Guangdong
334,452,938,22.75,112.8125,510000000.0,0.222,4458.78,Guangdong
335,452,939,22.75,113.125,250000000.0,0.24,2322.26,Guangdong
336,452,940,22.75,113.4375,260000000.0,0.248,2577.89,Guangdong
337,452,941,22.75,113.75,87000000.0,0.232,797.31,Guangdong
338,452,942,22.75,114.0625,220000000.0,0.212,1836.94,Guangdong
339,452,943,22.75,114.375,440000000.0,0.186,3243.98,Guangdong
340,452,944,22.75,114.6875,300000000.0,0.18,2161.37,Guangdong
341,452,945,22.75,115.0,290000000.0,0.185,2151.52,Guangdong
341,452,945,22.75,115.0,290000000.0,0.185,2151.52,Guangdong
343,452,947,22.75,115.625,140000000.0,0.26,1451.78,Guangdong
344,452,948,22.75,115.9375,180000000.0,0.298,2084.7,Guangdong
345,452,949,22.75,116.25,22000000.0,0.332,288.43,Guangdong
353,453,896,23.0,99.6875,410000000.0,0.006,95.66,Yunnan
354,453,897,23.0,100.0,410000000.0,0.02,325.54,Yunnan
355,453,898,23.0,100.3125,380000000.0,0.016,234.0,Yunnan
356,453,899,23.0,100.625,280000000.0,0.021,229.21,Yunnan
357,453,900,23.0,100.9375,260000000.0,0.026,269.98,Yunnan
358,453,901,23.0,101.25,150000000.0,0.051,301.99,Yunnan
359,453,902,23.0,101.5625,190000000.0,0.008,60.5,Yunnan
360,453,903,23.0,101.875,300000000.0,0.005,62.07,Yunnan
361,453,904,23.0,102.1875,290000000.0,0.011,127.02,Yunnan
362,453,905,23.0,102.5,280000000.0,0.01,107.35,Yunnan
363,453,906,23.0,102.8125,270000000.0,0.003,32.44,Yunnan
364,453,907,23.0,103.125,280000000.0,0.006,60.47,Yunnan
365,453,908,23.0,103.4375,440000000.0,0.007,121.19,Yunnan
366,453,909,23.0,103.75,230000000.0,0.004,34.89,Yunnan
367,453,910,23.0,104.0625,610000000.0,0.026,635.91,Yunnan
368,453,911,23.0,104.375,680000000.0,0.049,1309.77,Yunnan
369,453,912,23.0,104.6875,390000000.0,0.008,129.23,Yunnan
372,453,916,23.0,105.9375,350000000.0,0.05,695.06,Guangxi
373,453,917,23.0,106.25,520000000.0,0.173,3556.78,Guangxi
374,453,918,23.0,106.5625,600000000.0,0.21,4947.54,Guangxi
375,453,919,23.0,106.875,640000000.0,0.224,5655.89,Guangxi
376,453,920,23.0,107.1875,700000000.0,0.246,6760.48,Guangxi
377,453,921,23.0,107.5,560000000.0,0.217,4840.13,Guangxi
378,453,922,23.0,107.8125,800000000.0,0.192,6076.76,Guangxi
379,453,923,23.0,108.125,790000000.0,0.205,6443.9,Guangxi
380,453,924,23.0,108.4375,660000000.0,0.242,6347.47,Guangxi
381,453,925,23.0,108.75,560000000.0,0.296,6579.99,Guangxi
382,453,926,23.0,109.0625,670000000.0,0.302,7955.67,Guangxi
383,453,927,23.0,109.375,760000000.0,0.223,6695.54,Guangxi
384,453,928,23.0,109.6875,840000000.0,0.2,6616.01,Guangxi
385,453,929,23.0,110.0,840000000.0,0.247,8150.2,Guangxi
386,453,930,23.0,110.3125,650000000.0,0.2,5104.67,Guangxi
387,453,931,23.0,110.625,590000000.0,0.187,4397.21,Guangxi
388,453,932,23.0,110.9375,670000000.0,0.159,4190.3,Guangxi
389,453,933,23.0,111.25,690000000.0,0.129,3516.96,Guangxi
390,453,934,23.0,111.5625,610000000.0,0.145,3514.56,Guangdong
391,453,935,23.0,111.875,550000000.0,0.125,2706.25,Guangdong
392,453,936,23.0,112.1875,500000000.0,0.125,2443.14,Guangdong
393,453,937,23.0,112.5,550000000.0,0.167,3655.27,Guangdong
394,453,938,23.0,112.8125,490000000.0,0.207,4000.32,Guangdong
395,453,939,23.0,113.125,47000000.0,0.264,489.93,Guangdong
396,453,940,23.0,113.4375,220000000.0,0.24,2048.83,Guangdong
397,453,941,23.0,113.75,170000000.0,0.214,1422.22,Guangdong
398,453,942,23.0,114.0625,270000000.0,0.171,1820.54,Guangdong
399,453,943,23.0,114.375,600000000.0,0.179,4225.66,Guangdong
400,453,944,23.0,114.6875,710000000.0,0.168,4728.59,Guangdong
401,453,945,23.0,115.0,380000000.0,0.092,1358.72,Guangdong
402,453,946,23.0,115.3125,570000000.0,0.113,2528.29,Guangdong
403,453,947,23.0,115.625,730000000.0,0.208,6018.58,Guangdong
404,453,948,23.0,115.9375,820000000.0,0.225,7337.38,Guangdong
405,453,949,23.0,116.25,680000000.0,0.256,6858.82,Guangdong
406,453,950,23.0,116.5625,250000000.0,0.323,3227.08,Guangdong
413,454,894,23.25,99.0625,100000000.0,0.004,14.64,Yunnan
414,454,895,23.25,99.375,370000000.0,0.01,145.47,Yunnan
415,454,896,23.25,99.6875,330000000.0,0.015,190.2,Yunnan
416,454,897,23.25,100.0,330000000.0,0.014,178.9,Yunnan
417,454,898,23.25,100.3125,250000000.0,0.015,146.9,Yunnan
418,454,899,23.25,100.625,110000000.0,0.021,95.91,Yunnan
419,454,900,23.25,100.9375,150000000.0,0.032,187.1,Yunnan
420,454,901,23.25,101.25,210000000.0,0.055,453.89,Yunnan
421,454,902,23.25,101.5625,290000000.0,0.015,163.95,Yunnan
422,454,903,23.25,101.875,330000000.0,0.016,206.41,Yunnan
423,454,904,23.25,102.1875,250000000.0,0.025,243.52,Yunnan
424,454,905,23.25,102.5,300000000.0,0.009,106.04,Yunnan
425,454,906,23.25,102.8125,360000000.0,0.007,104.56,Yunnan
426,454,907,23.25,103.125,520000000.0,0.016,326.53,Yunnan
427,454,908,23.25,103.4375,710000000.0,0.032,893.11,Yunnan
428,454,909,23.25,103.75,560000000.0,0.034,757.53,Yunnan
429,454,910,23.25,104.0625,610000000.0,0.108,2602.12,Yunnan
430,454,911,23.25,104.375,540000000.0,0.111,2384.38,Yunnan
431,454,912,23.25,104.6875,560000000.0,0.043,949.5,Yunnan
432,454,913,23.25,105.0,430000000.0,0.028,482.54,Yunnan
434,454,915,23.25,105.625,520000000.0,0.059,1208.03,Guangxi
435,454,916,23.25,105.9375,530000000.0,0.112,2351.94,Guangxi
436,454,917,23.25,106.25,730000000.0,0.21,6081.29,Guangxi
437,454,918,23.25,106.5625,700000000.0,0.214,5953.78,Guangxi
438,454,919,23.25,106.875,710000000.0,0.236,6599.05,Guangxi
439,454,920,23.25,107.1875,710000000.0,0.231,6517.12,Guangxi
440,454,921,23.25,107.5,710000000.0,0.19,5336.52,Guangxi
441,454,922,23.25,107.8125,730000000.0,0.208,5985.08,Guangxi
442,454,923,23.25,108.125,830000000.0,0.209,6847.47,Guangxi
443,454,924,23.25,108.4375,700000000.0,0.198,5466.62,Guangxi
444,454,925,23.25,108.75,660000000.0,0.232,6062.07,Guangxi
445,454,926,23.25,109.0625,810000000.0,0.303,9659.73,Guangxi
446,454,927,23.25,109.375,710000000.0,0.224,6309.54,Guangxi
447,454,928,23.25,109.6875,700000000.0,0.168,4646.19,Guangxi
448,454,929,23.25,110.0,830000000.0,0.195,6403.17,Guangxi
449,454,930,23.25,110.3125,690000000.0,0.195,5290.23,Guangxi
450,454,931,23.25,110.625,590000000.0,0.19,4411.43,Guangxi
451,454,932,23.25,110.9375,530000000.0,0.164,3456.78,Guangxi
452,454,933,23.25,111.25,620000000.0,0.134,3266.98,Guangxi
453,454,934,23.25,111.5625,560000000.0,0.139,3069.11,Guangdong
454,454,935,23.25,111.875,640000000.0,0.114,2889.81,Guangdong
455,454,936,23.25,112.1875,570000000.0,0.125,2833.83,Guangdong
456,454,937,23.25,112.5,340000000.0,0.139,1874.71,Guangdong
457,454,938,23.25,112.8125,500000000.0,0.207,4108.78,Guangdong
458,454,939,23.25,113.125,190000000.0,0.261,1973.32,Guangdong
459,454,940,23.25,113.4375,410000000.0,0.23,3694.86,Guangdong
460,454,941,23.25,113.75,630000000.0,0.175,4369.73,Guangdong
461,454,942,23.25,114.0625,550000000.0,0.119,2585.29,Guangdong
462,454,943,23.25,114.375,460000000.0,0.138,2485.19,Guangdong
463,454,944,23.25,114.6875,410000000.0,0.157,2524.19,Guangdong
464,454,945,23.25,115.0,340000000.0,0.107,1439.78,Guangdong
465,454,946,23.25,115.3125,240000000.0,0.091,844.65,Guangdong
466,454,947,23.25,115.625,440000000.0,0.109,1895.77,Guangdong
467,454,948,23.25,115.9375,610000000.0,0.146,3502.48,Guangdong
468,454,949,23.25,116.25,580000000.0,0.186,4266.76,Guangdong
469,454,950,23.25,116.5625,420000000.0,0.25,4145.2,Guangdong
470,454,951,23.25,116.875,37000000.0,0.337,492.56,Guangdong
471,454,952,23.25,117.1875,0.0,0.394,0.0,Guangdong
481,455,894,23.5,99.0625,230000000.0,0.004,32.84,Yunnan
482,455,895,23.5,99.375,330000000.0,0.008,100.2,Yunnan
483,455,896,23.5,99.6875,380000000.0,0.014,215.46,Yunnan
484,455,897,23.5,100.0,390000000.0,0.021,326.43,Yunnan
485,455,898,23.5,100.3125,260000000.0,0.015,153.31,Yunnan
486,455,899,23.5,100.625,220000000.0,0.016,134.74,Yunnan
487,455,900,23.5,100.9375,95000000.0,0.034,126.44,Yunnan
488,455,901,23.5,101.25,190000000.0,0.043,320.45,Yunnan
489,455,902,23.5,101.5625,400000000.0,0.016,252.9,Yunnan
490,455,903,23.5,101.875,360000000.0,0.036,514.57,Yunnan
491,455,904,23.5,102.1875,370000000.0,0.01,151.93,Yunnan
492,455,905,23.5,102.5,420000000.0,0.021,354.27,Yunnan
493,455,906,23.5,102.8125,620000000.0,0.051,1264.7,Yunnan
494,455,907,23.5,103.125,540000000.0,0.103,2204.83,Yunnan
495,455,908,23.5,103.4375,740000000.0,0.115,3359.59,Yunnan
496,455,909,23.5,103.75,640000000.0,0.182,4621.06,Yunnan
497,455,910,23.5,104.0625,740000000.0,0.151,4417.43,Yunnan
498,455,911,23.5,104.375,810000000.0,0.171,5474.84,Yunnan
499,455,912,23.5,104.6875,710000000.0,0.108,3025.27,Yunnan
500,455,913,23.5,105.0,650000000.0,0.094,2413.02,Yunnan
501,455,914,23.5,105.3125,710000000.0,0.138,3893.66,Yunnan
502,455,915,23.5,105.625,760000000.0,0.133,3984.02,Yunnan
503,455,916,23.5,105.9375,560000000.0,0.134,2932.96,Guangxi
504,455,917,23.5,106.25,570000000.0,0.172,3890.32,Guangxi
